,id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
537,59003000,0,0,0,0,1,10,69300.0,04/06/2016,39766.8,33639.0,,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
538,59003000,0,0,0,0,4,10,,23/08/2015,0.0,1529.0,14/01/2016,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
539,59003000,0,0,0,0,17,10,36300.0,23/11/2014,969.6,18340.0,04/12/2016,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
540,59003000,0,0,0,0,35,10,96800.0,15/03/2013,681.6,25547.0,13/02/2016,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
541,59003000,0,0,0,0,33,10,11000.0,06/03/2013,210.0,10500.0,13/02/2016,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
542,59003000,0,0,0,0,10,10,,29/11/2012,0.0,17457.0,18/09/2014,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
543,59006139,0,0,0,0,2,10,,04/06/2016,27901.2,23751.0,05/09/2016,0,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
544,59006139,0,0,0,0,3,10,59400.0,04/01/2016,9432.0,18532.0,27/05/2016,0,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
545,59006139,0,0,0,0,4,0,,02/01/2016,12684.0,15600.0,22/04/2016,0,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
546,59006139,0,0,0,0,20,1,,16/06/2014,8592.0,140500.0,,0,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
547,58994468,0,0,0,0,1,13,,04/06/2016,47875.2,42500.0,,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
548,58994468,0,0,0,0,4,10,151800.0,01/03/2016,-338.4,13718.0,13/04/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
549,58994468,0,0,0,0,6,6,,27/10/2015,7164.0,20400.0,20/03/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
550,58994468,0,0,0,0,11,10,,24/03/2015,6388.8,7904.0,27/02/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
551,58994468,0,0,0,0,12,6,,15/12/2014,0.0,17150.0,24/08/2015,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
552,58994468,0,0,0,0,19,1,,19/08/2014,511404.0,580500.0,21/02/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
553,58994468,0,0,0,0,23,24,,18/04/2014,210548.4,390500.0,20/02/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
554,58994468,0,0,0,0,19,2,,16/04/2014,1591880.4,1369352.0,26/02/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
555,58994468,0,0,0,0,1,2,,16/04/2014,1642622.4,1369352.0,16/04/2014,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
556,58994468,0,0,0,0,29,10,,12/11/2013,6756.0,26564.0,23/03/2016,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
557,58994468,0,0,0,0,16,1,,02/11/2013,0.0,159500.0,25/04/2014,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
558,58994468,0,0,0,0,31,5,,21/10/2007,0.0,12500.0,22/10/2008,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
559,58994468,0,0,0,0,1,13,,01/07/2006,0.0,45596.0,26/05/2007,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
560,58994468,0,0,0,0,2,13,,16/08/2005,0.0,31103.0,,0,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
561,58993373,0,0,0,0,1,6,,04/06/2016,11116.8,14400.0,,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
562,58993373,0,0,0,0,9,6,,08/12/2015,2280.0,10000.0,20/03/2016,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
563,58993373,0,0,0,0,7,6,,16/10/2015,4128.0,31500.0,20/03/2016,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
564,58993373,0,0,0,0,12,6,,16/11/2014,0.0,15999.0,21/07/2015,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
565,58993373,1,0,0,24,34,1,,02/02/2013,175197.6,300500.0,24/11/2015,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
566,58993373,0,0,0,0,36,10,,17/02/2009,0.0,45556.0,11/05/2011,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
567,58993373,0,0,0,0,36,1,,14/06/2008,0.0,289500.0,22/12/2012,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
568,58993373,0,0,0,0,31,5,,17/02/2007,0.0,19000.0,,1,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
569,58992868,0,0,0,0,1,10,68200.0,03/06/2016,6244.8,5704.0,,0,7,1316.0,1,117000.0,2,11,-1,110,5,361013,1.0
570,58992868,0,0,0,0,1,9,,02/02/2016,68930.4,200500.0,,0,7,1316.0,1,117000.0,2,11,-1,110,5,361013,1.0
571,58992868,0,0,0,0,1,6,,14/02/2015,0.0,30500.0,19/10/2015,0,7,1316.0,1,117000.0,2,11,-1,110,5,361013,1.0
572,58992868,0,0,0,0,25,9,,20/08/2012,0.0,300500.0,14/10/2014,0,7,1316.0,1,117000.0,2,11,-1,110,5,361013,1.0
573,59005496,0,0,0,0,2,10,,03/06/2016,27297.6,23248.0,27/04/2016,0,4,1298.0,1,35000.0,2,8,5,103,5,60028,200.0
574,59005496,0,0,0,0,35,10,17600.0,13/07/2012,17031.6,18132.0,05/11/2016,0,4,1298.0,1,35000.0,2,8,5,103,5,60028,200.0
575,58995303,0,0,0,0,3,10,82500.0,02/06/2016,24252.0,50050.0,04/09/2016,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
576,58995303,1,0,0,30,5,2,,15/11/2015,2411205.6,2026623.0,14/04/2016,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
577,58995303,0,0,0,0,11,6,,04/04/2015,0.0,10500.0,05/09/2015,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
578,58995303,0,0,0,0,12,6,,04/04/2015,0.0,58501.0,18/01/2016,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
579,58995303,0,0,0,0,5,3,,12/02/2015,1544614.8,1300500.0,17/04/2016,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
580,58995303,0,0,0,0,4,10,,26/06/2012,0.0,10951.0,03/04/2013,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
581,58995303,2,8,0,490,25,2,,15/11/2008,0.0,1900500.0,15/11/2015,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
582,58995303,0,0,0,0,6,1,,23/03/2007,252577.2,292500.0,12/04/2009,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
583,58995303,0,0,0,0,0,0,,23/03/2007,0.0,292500.0,,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
584,58995303,0,0,0,0,36,10,,28/07/2003,112939.2,94615.0,16/01/2007,1,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.5751311
585,59002619,0,0,0,0,1,10,61600.0,02/06/2016,6177.6,5648.0,,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
586,59002619,0,0,0,0,15,10,122100.0,13/01/2015,2708.4,46366.0,01/03/2016,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
587,59002619,0,0,0,0,4,10,,11/01/2015,4614.0,4824.0,02/08/2016,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
588,59002619,0,0,0,0,21,10,,21/06/2014,26019.6,37088.0,03/04/2016,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
589,59002619,0,0,0,0,22,10,,19/04/2014,9553.2,33505.0,02/11/2016,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
590,58993467,0,0,0,0,2,10,44000.0,02/06/2016,47262.0,39884.0,28/02/2016,0,7,1257.5,3,95000.0,1,11,4,111,4,450015,244.94897430000003
591,58993467,0,0,0,0,9,10,,08/04/2014,15061.2,30506.0,17/01/2016,0,7,1257.5,3,95000.0,1,11,4,111,4,450015,244.94897430000003
592,58987077,0,0,0,0,2,10,33000.0,02/06/2016,31924.8,27104.0,26/02/2016,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
593,58987077,0,0,0,0,1,6,,13/01/2014,0.0,55000.0,21/03/2015,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
594,58987077,0,0,0,0,0,6,,06/11/2013,0.0,16000.0,23/04/2014,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
595,58987077,0,0,0,0,31,10,11000.0,30/08/2013,1077.6,15909.0,03/11/2016,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
596,58987077,0,0,0,0,0,6,,28/05/2013,0.0,26700.0,24/07/2014,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
597,58987077,0,0,0,0,0,6,,02/05/2013,0.0,16490.0,23/04/2014,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
598,58987077,3,0,0,65,33,10,66000.0,21/01/2013,26733.6,62916.0,04/01/2016,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
599,58987077,0,0,0,0,36,10,,02/01/2013,39296.4,70695.0,26/02/2016,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
600,58987077,0,0,0,0,19,6,,13/03/2012,0.0,17990.0,21/11/2013,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
601,58987077,0,0,0,0,14,13,,01/03/2010,0.0,36500.0,28/06/2011,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
602,58987077,6,0,0,38,5,10,,23/03/2008,-1.2,29305.0,08/06/2009,0,5,1269.5,1,77000.0,1,15,-1,84,5,450000,167.33200530000002
603,59004779,0,0,0,0,4,6,,02/06/2016,15120.0,21500.0,19/04/2016,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
604,59004779,0,0,0,0,5,6,,17/12/2015,5596.8,14500.0,19/04/2016,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
605,59004779,0,0,0,0,5,10,40700.0,20/11/2015,8257.2,13119.0,19/03/2016,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
606,59004779,0,0,0,0,12,6,,27/12/2014,0.0,66701.0,18/09/2015,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
607,59004779,0,0,0,0,28,10,129800.0,02/10/2014,1633.2,29993.0,23/04/2016,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
608,59004779,0,0,0,0,8,6,,30/10/2012,0.0,41000.0,23/06/2013,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
609,59004779,2,2,0,195,2,10,38500.0,12/05/2012,0.0,7891.0,22/07/2014,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
610,59004779,0,0,0,0,21,13,,04/12/2010,0.0,38000.0,21/02/2012,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
611,59004779,0,0,0,0,35,3,,18/08/2008,0.0,125500.0,12/01/2015,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
612,59004779,0,0,0,0,3,10,,03/03/2008,0.0,601.0,,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
613,59004779,0,0,0,0,3,10,,10/02/2008,0.0,750.0,,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
614,59004779,0,0,0,0,2,6,,08/04/2006,0.0,12500.0,30/03/2007,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
615,59004779,0,0,0,0,0,2,,17/12/2005,0.0,80500.0,17/12/2007,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
616,59004779,0,0,0,0,36,2,,26/11/2005,0.0,309500.0,12/07/2015,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
617,59004779,0,0,0,0,10,2,,09/05/2003,0.0,360500.0,28/11/2005,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
618,54991585,0,0,0,0,3,10,,02/06/2016,0.0,,,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
619,54991585,0,0,0,0,2,6,,23/02/2016,31584.0,33400.0,23/03/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
620,54991585,0,0,0,0,3,10,,27/01/2016,0.0,,,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
621,54991585,0,0,0,0,8,6,,13/09/2015,22500.0,56750.0,20/03/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
622,54991585,0,0,0,0,8,10,119900.0,09/04/2015,57361.2,110975.0,20/04/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
623,54991585,0,0,0,0,26,10,85800.0,02/05/2013,0.0,40886.0,25/03/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
624,54991585,0,0,0,0,1,10,85800.0,02/05/2013,48548.4,41755.0,25/03/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
625,54991585,0,0,0,0,32,1,,16/01/2013,170060.4,321347.0,18/02/2016,0,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
626,54984913,0,0,0,0,4,5,,02/06/2016,204925.2,179500.0,20/03/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
627,54984913,0,0,0,0,8,1,,16/10/2015,162874.8,150500.0,19/03/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
628,54984913,0,0,0,0,4,2,,11/09/2015,1071172.8,900500.0,18/05/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
629,54984913,0,0,0,0,11,10,,17/05/2015,6080.4,6743.0,04/10/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
630,54984913,0,0,0,0,16,10,59400.0,16/01/2015,55957.2,54668.0,06/03/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
631,54984913,0,0,0,0,6,10,,18/05/2014,0.0,5929.0,19/08/2015,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
632,54984913,0,0,0,0,26,10,73700.0,28/04/2014,3760.8,66518.0,28/05/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
633,54984913,0,0,0,0,4,12,,25/03/2014,68374.8,75500.0,14/09/2015,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
634,54984913,0,0,0,0,2,10,55000.0,11/02/2014,0.0,,,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
635,54984913,0,0,0,0,30,10,,12/07/2013,0.0,6108.0,19/12/2015,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
636,54984913,1,0,0,15,35,10,181500.0,29/03/2013,103908.0,105244.0,04/04/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
637,54984913,0,0,0,0,6,10,,21/02/2012,0.0,8302.0,18/02/2013,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
638,54984913,0,0,0,0,6,12,,20/09/2009,0.0,,20/09/2009,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
639,54984913,0,0,0,0,36,10,,31/03/2009,24781.2,75847.0,18/04/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
640,54984913,0,0,0,0,10,10,37400.0,10/12/2008,0.0,72534.0,16/02/2014,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
641,54984913,0,0,0,0,1,10,,30/08/2008,0.0,12408.0,,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
642,54984913,0,0,0,0,36,10,,06/08/2008,87654.0,89452.0,05/03/2016,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
643,54984913,0,0,5,1206,23,13,,25/09/2006,0.0,16500.0,17/05/2008,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
644,54987316,0,0,0,0,3,10,22000.0,01/06/2016,21976.8,19800.0,21/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
645,54987316,0,0,0,0,1,6,,24/01/2016,23998.8,22722.0,,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
646,54987316,0,0,0,0,11,10,,05/10/2015,1988.4,2664.0,26/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
647,54987316,0,0,0,0,5,10,,23/08/2015,1030.8,29111.0,26/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
648,54987316,0,0,0,0,12,19,,17/04/2015,281086.8,304879.0,21/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
649,54987316,0,0,0,0,12,10,82500.0,23/03/2015,928.8,71364.0,18/03/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
650,54987316,0,0,0,0,18,10,40700.0,15/10/2014,-42.0,38084.0,18/03/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
651,54987316,0,0,0,0,20,13,,03/07/2014,0.0,43100.0,24/03/2015,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
652,54987316,0,0,0,0,22,5,,19/05/2014,92211.6,159500.0,23/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
653,54987316,0,0,0,0,26,10,,27/01/2014,-2571.6,52360.0,26/02/2016,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
654,54987316,0,0,0,0,4,7,,29/07/2013,0.0,80500.0,11/10/2013,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
655,54987316,0,0,0,0,3,7,,06/05/2013,0.0,42500.0,29/07/2013,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
656,59005860,0,0,0,0,1,5,,28/05/2016,240000.0,200500.0,,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
657,59005860,0,0,0,0,9,10,,23/08/2015,-1.2,4897.0,20/04/2016,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
658,59005860,0,0,0,0,1,10,38500.0,23/07/2013,0.0,,,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
659,59005860,0,0,0,0,31,10,117700.0,16/07/2013,57193.2,96940.0,15/05/2016,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
660,59005860,0,0,0,0,31,10,,09/11/2012,6362.4,27408.0,18/03/2015,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
661,59005860,0,0,0,0,14,10,,09/11/2012,456.0,27408.0,29/04/2016,0,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
662,59005543,0,0,0,0,1,10,526900.0,17/05/2016,288790.8,241159.0,,1,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
663,59005543,0,0,0,0,15,5,,20/01/2015,366463.2,390500.0,16/04/2016,1,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
664,59005543,0,0,0,0,21,5,,09/12/2014,98880.0,120500.0,25/03/2016,1,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
665,59005543,0,0,0,0,35,5,,14/07/2013,70549.2,150500.0,22/03/2016,1,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
666,59005543,0,0,0,0,24,5,,04/03/2012,0.0,250500.0,30/11/2014,1,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
667,54984978,0,0,0,0,1,5,,17/05/2016,190800.0,159500.0,,1,5,,2,58000.0,2,15,5,95,3,60075,212.1320344
668,54984978,0,0,0,0,2,10,45100.0,04/03/2016,53857.2,45381.0,19/05/2016,1,5,,2,58000.0,2,15,5,95,3,60075,212.1320344
669,54984978,0,0,0,0,11,10,,29/06/2015,22285.2,39590.0,25/04/2016,1,5,,2,58000.0,2,15,5,95,3,60075,212.1320344
670,58988287,0,0,0,0,1,10,99000.0,14/05/2016,685.2,1071.0,,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
671,58988287,0,0,0,0,1,10,,26/04/2016,6175.2,5646.0,,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
672,58988287,0,0,0,0,5,2,,28/12/2015,1785898.8,1500500.0,24/04/2016,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
673,58988287,0,0,0,0,12,10,,19/04/2015,22287.6,19073.0,22/04/2016,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
674,58988287,0,0,0,0,7,13,,11/02/2015,26725.2,42500.0,28/04/2016,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
675,58988287,0,0,0,0,1,6,,13/07/2014,0.0,19200.0,23/04/2015,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
676,58988287,0,0,0,0,1,6,,13/07/2014,0.0,25900.0,24/03/2015,0,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
677,59005266,0,0,0,0,1,10,78100.0,14/05/2016,4102.8,3918.0,,0,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0
678,59005266,0,0,0,0,10,10,44000.0,29/07/2015,15770.4,41586.0,05/07/2016,0,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0
679,54988630,0,0,0,0,2,6,,13/05/2016,18973.2,20265.0,,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
680,54988630,0,0,0,0,6,6,,26/12/2015,17400.0,29500.0,20/05/2016,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
681,54988630,0,0,0,0,8,6,,31/10/2015,11484.0,32400.0,20/05/2016,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
682,54988630,0,0,0,0,10,6,,03/08/2015,0.0,27090.0,18/09/2015,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
683,54988630,0,0,0,0,1,6,,16/09/2014,0.0,44490.0,21/05/2015,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
684,54988630,0,0,0,0,0,6,,02/05/2014,0.0,39500.0,19/10/2014,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
685,54988630,0,0,0,0,23,5,,07/01/2014,75573.6,100500.0,22/03/2016,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
686,54988630,0,0,0,0,7,13,,08/10/2011,0.0,41500.0,07/09/2013,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
687,54988630,0,0,0,0,36,5,,29/10/2010,0.0,100500.0,23/06/2014,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
688,54988630,1,0,0,27,35,10,,08/12/2009,-9.6,38043.0,29/07/2013,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
689,54988630,0,0,0,0,35,13,,07/05/2009,0.0,38620.0,25/06/2012,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
690,54988630,2,0,0,43,9,6,,25/01/2008,0.0,25400.0,31/01/2010,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
691,54988630,0,0,0,0,1,13,,04/07/2007,0.0,34850.0,26/09/2009,0,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
692,59001486,0,0,0,0,1,10,346500.0,03/05/2016,2865.6,2888.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
693,59001486,0,0,0,0,18,10,,30/08/2014,-99.6,,16/11/2015,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
694,59001486,1,0,0,4,7,10,,06/03/2013,0.0,80539.0,11/11/2014,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
695,59001486,1,0,0,15,35,10,,19/11/2012,19999.2,257332.0,03/01/2016,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
696,59001486,0,0,0,0,34,10,,17/09/2012,11702.4,,22/02/2016,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
697,59001486,4,0,0,28,30,9,,24/04/2012,116364.0,195735.0,02/09/2016,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
698,59001486,2,0,0,14,32,2,,24/04/2012,1966988.4,3000500.0,25/10/2015,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
699,59001486,0,0,0,0,36,10,198000.0,04/06/2010,1036.8,89555.0,27/01/2016,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
700,59001486,3,1,0,57,18,10,13200.0,28/04/2010,0.0,8183.0,02/05/2013,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
701,59001486,0,0,0,0,12,10,,12/10/2005,1590.0,11057.0,29/01/2016,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
702,59001486,0,0,0,0,1,10,,18/07/2005,-1.2,66185.0,22/03/2008,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
703,59001486,0,0,0,0,2,10,168919.3,07/05/2005,-280.8,77988.0,24/08/2012,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
704,59001486,0,0,0,0,27,10,,07/05/2005,0.0,77988.0,06/11/2012,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
705,59001486,0,0,0,0,0,10,,02/11/2004,0.0,1256.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
706,59001486,0,0,0,0,0,10,,02/11/2004,0.0,1256.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
707,59001486,0,0,0,0,1,10,13200.0,17/05/2004,0.0,1742.0,19/10/2008,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
708,59001486,0,0,0,0,3,2,,22/04/2003,0.0,338500.0,28/03/2006,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
709,59001486,0,0,0,0,0,10,,24/12/2001,0.0,50500.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
710,59001486,0,0,0,0,0,5,,14/04/2001,0.0,82500.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
711,59001486,0,0,0,0,1,5,,12/03/2000,0.0,100500.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
712,59001486,0,0,0,0,0,6,,05/12/1999,0.0,13402.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
713,59001486,0,0,0,0,1,5,,18/10/1998,0.0,50500.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
714,59001486,0,0,0,0,0,6,,02/10/1998,0.0,18435.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
715,59001486,0,0,0,0,1,5,,18/10/1997,0.0,125500.0,,0,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
